index,build,test_index,numRounds,file_size,key_size,threads,debits,LATENCY,REQ,run_index
1303,local,435,1,16,8,4,500,0.000775,131.36,0
1304,local,435,1,16,8,4,500,0.00113,130.6,1
1305,local,435,1,16,8,4,500,0.001,130.38,2
1306,local,436,10,16,8,4,500,0.000804,132.75,0
1307,local,436,10,16,8,4,500,0.0014,130.07,1
1308,local,436,10,16,8,4,500,0.000632,129.47,2
1309,local,437,100,16,8,4,500,0.00131,130.63,0
1310,local,437,100,16,8,4,500,0.0016,130.32,1
1311,local,437,100,16,8,4,500,0.0018,130.18,2
1312,local,438,1,32,8,4,500,0.0011,129.78,0
1313,local,438,1,32,8,4,500,0.00122,130.51,1
1314,local,438,1,32,8,4,500,0.00108,130.71,2
1315,local,439,10,32,8,4,500,0.000434,130.59,0
1316,local,439,10,32,8,4,500,0.00139,130.67,1
1317,local,439,10,32,8,4,500,0.00107,129.29,2
1318,local,440,100,32,8,4,500,0.00126,131.46,0
1319,local,440,100,32,8,4,500,0.0015,131.49,1
1320,local,440,100,32,8,4,500,0.00111,129.95,2
1321,local,441,1,64,8,4,500,0.00136,129.8,0
1322,local,441,1,64,8,4,500,0.00113,130.73,1
1323,local,441,1,64,8,4,500,0.00138,131.23,2
1324,local,442,10,64,8,4,500,0.00114,129.22,0
1325,local,442,10,64,8,4,500,0.00117,130.44,1
1326,local,442,10,64,8,4,500,0.00101,130.61,2
1327,local,443,100,64,8,4,500,0.00278,130.6,0
1328,local,443,100,64,8,4,500,0.00346,130.79,1
1329,local,443,100,64,8,4,500,0.0024300000000000003,130.6,2
1330,local,444,1,8,16,4,500,0.00093,129.76,0
1331,local,444,1,8,16,4,500,0.00133,129.72,1
1332,local,444,1,8,16,4,500,0.0014399999999999999,131.95,2
1333,local,445,10,8,16,4,500,0.000841,130.38,0
1334,local,445,10,8,16,4,500,0.00102,130.7,1
1335,local,445,10,8,16,4,500,0.00073,131.09,2
1336,local,446,100,8,16,4,500,0.00088,131.81,0
1337,local,446,100,8,16,4,500,0.00232,130.39,1
1338,local,446,100,8,16,4,500,0.00093,130.46,2
1339,local,447,1,16,16,4,500,0.00125,131.17,0
1340,local,447,1,16,16,4,500,0.0014199999999999998,131.64,1
1341,local,447,1,16,16,4,500,0.00123,132.02,2
1342,local,448,10,16,16,4,500,0.00088,129.33,0
1343,local,448,10,16,16,4,500,0.0010500000000000002,130.84,1
1344,local,448,10,16,16,4,500,0.00127,130.03,2
1345,local,449,100,16,16,4,500,0.00221,130.75,0
1346,local,449,100,16,16,4,500,0.00087,131.12,1
1347,local,449,100,16,16,4,500,0.00136,131.4,2
1348,local,450,1,32,16,4,500,0.00094,129.42,0
1349,local,450,1,32,16,4,500,0.00121,131.5,1
1350,local,450,1,32,16,4,500,0.0010400000000000001,130.37,2
1351,local,451,10,32,16,4,500,0.00108,129.11,0
1352,local,451,10,32,16,4,500,0.00174,130.57,1
1353,local,451,10,32,16,4,500,0.00146,129.73,2
1354,local,452,100,32,16,4,500,0.00159,130.28,0
1355,local,452,100,32,16,4,500,0.0010400000000000001,129.41,1
1356,local,452,100,32,16,4,500,0.00125,130.35,2
1357,local,453,1,64,16,4,500,0.00117,130.14,0
1358,local,453,1,64,16,4,500,0.0014199999999999998,131.57,1
1359,local,453,1,64,16,4,500,0.00158,130.57,2
1360,local,454,10,64,16,4,500,0.00102,131.05,0
1361,local,454,10,64,16,4,500,0.00124,130.53,1
1362,local,454,10,64,16,4,500,0.0009699999999999999,131.68,2
1363,local,455,100,64,16,4,500,0.00335,130.93,0
1364,local,455,100,64,16,4,500,0.00404,131.22,1
1365,local,455,100,64,16,4,500,0.00254,131.07,2
1366,local,456,1,8,32,4,500,0.00214,130.73,0
1367,local,456,1,8,32,4,500,0.00138,130.59,1
1368,local,456,1,8,32,4,500,0.0011,129.92,2
1369,local,457,10,8,32,4,500,0.00116,130.6,0
1370,local,457,10,8,32,4,500,0.00092,131.39,1
1371,local,457,10,8,32,4,500,0.00094,129.55,2
1372,local,458,100,8,32,4,500,0.0018,130.69,0
1373,local,458,100,8,32,4,500,0.0009599999999999999,130.29,1
1374,local,458,100,8,32,4,500,0.0013,129.27,2
1375,local,459,1,16,32,4,500,0.00131,130.78,0
1376,local,459,1,16,32,4,500,0.00138,130.8,1
1377,local,459,1,16,32,4,500,0.00114,130.33,2
1378,local,460,10,16,32,4,500,0.00131,130.15,0
1379,local,460,10,16,32,4,500,0.00141,130.69,1
1380,local,460,10,16,32,4,500,0.00127,130.45,2
1381,local,461,100,16,32,4,500,0.00135,129.77,0
1382,local,461,100,16,32,4,500,0.00092,129.92,1
1383,local,461,100,16,32,4,500,0.0024300000000000003,130.11,2
1384,local,462,1,32,32,4,500,0.000521,129.36,0
1385,local,462,1,32,32,4,500,0.000264,129.56,1
1386,local,462,1,32,32,4,500,0.00106,129.74,2
1387,local,463,10,32,32,4,500,0.000234,129.06,0
1388,local,463,10,32,32,4,500,0.00108,130.5,1
1389,local,463,10,32,32,4,500,0.00099,130.25,2
1390,local,464,100,32,32,4,500,0.00117,130.48,0
1391,local,464,100,32,32,4,500,0.0014,130.08,1
1392,local,464,100,32,32,4,500,0.0016,130.23,2
1393,local,465,1,64,32,4,500,0.0010500000000000002,130.03,0
1394,local,465,1,64,32,4,500,0.00022,128.75,1
1395,local,465,1,64,32,4,500,0.00115,130.54,2
1396,local,466,10,64,32,4,500,0.00134,131.37,0
1397,local,466,10,64,32,4,500,0.00147,130.4,1
1398,local,466,10,64,32,4,500,0.00161,130.98,2
1399,local,467,100,64,32,4,500,0.004019999999999999,132.33,0
1400,local,467,100,64,32,4,500,0.00226,132.21,1
1401,local,467,100,64,32,4,500,0.00414,132.0,2
1402,local,468,1,8,64,4,500,0.00124,130.95,0
1403,local,468,1,8,64,4,500,0.00107,129.74,1
1404,local,468,1,8,64,4,500,0.00108,130.82,2
1405,local,469,10,8,64,4,500,0.00092,130.84,0
1406,local,469,10,8,64,4,500,0.00102,130.57,1
1407,local,469,10,8,64,4,500,0.0012,129.81,2
1408,local,470,100,8,64,4,500,0.0014299999999999998,129.07,0
1409,local,470,100,8,64,4,500,0.0011899999999999999,130.06,1
1410,local,470,100,8,64,4,500,0.00172,130.57,2
1411,local,471,1,16,64,4,500,0.00099,130.62,0
1412,local,471,1,16,64,4,500,0.00121,129.64,1
1413,local,471,1,16,64,4,500,0.0022,130.9,2
1414,local,472,10,16,64,4,500,0.00115,130.8,0
1415,local,472,10,16,64,4,500,0.0015300000000000001,129.95,1
1416,local,472,10,16,64,4,500,0.0010500000000000002,130.28,2
1417,local,473,100,16,64,4,500,0.0015400000000000001,130.84,0
1418,local,473,100,16,64,4,500,0.000633,129.83,1
1419,local,473,100,16,64,4,500,0.00108,131.01,2
1420,local,474,1,32,64,4,500,0.00102,130.98,0
1421,local,474,1,32,64,4,500,0.0012900000000000001,131.11,1
1422,local,474,1,32,64,4,500,0.000844,130.38,2
1423,local,475,10,32,64,4,500,0.00109,130.95,0
1424,local,475,10,32,64,4,500,0.0014,130.0,1
1425,local,475,10,32,64,4,500,0.00108,130.53,2
1426,local,476,100,32,64,4,500,0.0016799999999999999,131.62,0
1427,local,476,100,32,64,4,500,0.00225,131.06,1
1428,local,476,100,32,64,4,500,0.00233,131.85,2
1429,local,477,1,64,64,4,500,0.0011,130.13,0
1430,local,477,1,64,64,4,500,0.00121,131.18,1
1431,local,477,1,64,64,4,500,0.000544,129.67,2
1432,local,478,10,64,64,4,500,0.000699,130.83,0
1433,local,478,10,64,64,4,500,0.00149,131.75,1
1434,local,478,10,64,64,4,500,0.00127,131.73,2
1435,local,479,100,64,64,4,500,0.0030800000000000003,131.7,0
1436,local,479,100,64,64,4,500,0.0035099999999999997,131.22,1
1437,local,479,100,64,64,4,500,0.00537,132.02,2
1438,local,480,1,8,8,6,500,0.00135,86.47,0
1439,local,480,1,8,8,6,500,0.000751,85.24,1
1440,local,480,1,8,8,6,500,0.00023,84.62,2
1441,local,481,10,8,8,6,500,0.00103,86.74,0
1442,local,481,10,8,8,6,500,0.000846,86.43,1
1443,local,481,10,8,8,6,500,0.00102,86.02,2
1444,local,482,100,8,8,6,500,0.00174,86.52,0
1445,local,482,100,8,8,6,500,0.0014,86.21,1
1446,local,482,100,8,8,6,500,0.00102,85.7,2
1447,local,483,1,16,8,6,500,0.00115,87.27,0
1448,local,483,1,16,8,6,500,0.0011799999999999998,85.88,1
1449,local,483,1,16,8,6,500,0.00101,87.0,2
1450,local,484,10,16,8,6,500,0.00121,86.47,0
1451,local,484,10,16,8,6,500,0.0009599999999999999,85.77,1
1452,local,484,10,16,8,6,500,0.00122,86.64,2
1453,local,485,100,16,8,6,500,0.0015300000000000001,87.12,0
1454,local,485,100,16,8,6,500,0.00164,87.18,1
1455,local,485,100,16,8,6,500,0.00136,86.11,2
1456,local,486,1,32,8,6,500,0.000737,85.8,0
1457,local,486,1,32,8,6,500,0.00086,84.84,1
1458,local,486,1,32,8,6,500,0.000737,84.95,2
1459,local,487,10,32,8,6,500,0.000639,85.67,0
1460,local,487,10,32,8,6,500,0.00125,86.43,1
1461,local,487,10,32,8,6,500,0.000691,85.0,2
1462,local,488,100,32,8,6,500,0.0013,85.9,0
1463,local,488,100,32,8,6,500,0.0016699999999999998,86.1,1
1464,local,488,100,32,8,6,500,0.0011,85.65,2
1465,local,489,1,64,8,6,500,0.00133,86.1,0
1466,local,489,1,64,8,6,500,0.00123,86.97,1
1467,local,489,1,64,8,6,500,0.00164,87.45,2
1468,local,490,10,64,8,6,500,0.00156,86.45,0
1469,local,490,10,64,8,6,500,0.0012,85.84,1
1470,local,490,10,64,8,6,500,0.00117,86.19,2
1471,local,491,100,64,8,6,500,0.00244,85.84,0
1472,local,491,100,64,8,6,500,0.00216,85.61,1
1473,local,491,100,64,8,6,500,0.0028399999999999996,86.47,2
1474,local,492,1,8,16,6,500,0.00122,86.19,0
1475,local,492,1,8,16,6,500,0.00164,86.0,1
1476,local,492,1,8,16,6,500,0.00111,86.19,2
1477,local,493,10,8,16,6,500,0.00106,85.72,0
1478,local,493,10,8,16,6,500,0.00146,86.6,1
1479,local,493,10,8,16,6,500,0.00109,85.4,2
1480,local,494,100,8,16,6,500,0.000634,85.1,0
1481,local,494,100,8,16,6,500,0.0015300000000000001,85.33,1
1482,local,494,100,8,16,6,500,0.000652,84.94,2
1483,local,495,1,16,16,6,500,0.00101,85.9,0
1484,local,495,1,16,16,6,500,0.00135,86.95,1
1485,local,495,1,16,16,6,500,0.00135,85.9,2
1486,local,496,10,16,16,6,500,0.00099,86.68,0
1487,local,496,10,16,16,6,500,0.000722,85.69,1
1488,local,496,10,16,16,6,500,0.00127,86.38,2
1489,local,497,100,16,16,6,500,0.0015,85.45,0
1490,local,497,100,16,16,6,500,0.00123,87.89,1
1491,local,497,100,16,16,6,500,0.00174,85.66,2
1492,local,498,1,32,16,6,500,0.00093,85.39,0
1493,local,498,1,32,16,6,500,0.0010400000000000001,85.95,1
1494,local,498,1,32,16,6,500,0.00145,86.71,2
1495,local,499,10,32,16,6,500,0.00107,86.12,0
1496,local,499,10,32,16,6,500,0.00151,86.54,1
1497,local,499,10,32,16,6,500,0.0011,86.21,2
1498,local,500,100,32,16,6,500,0.00196,86.71,0
1499,local,500,100,32,16,6,500,0.000518,84.95,1
1500,local,500,100,32,16,6,500,0.000457,84.89,2
1501,local,501,1,64,16,6,500,0.00188,87.42,0
1502,local,501,1,64,16,6,500,0.0014299999999999998,86.52,1
1503,local,501,1,64,16,6,500,0.0009699999999999999,85.54,2
1504,local,502,10,64,16,6,500,0.0012,85.58,0
1505,local,502,10,64,16,6,500,0.00145,86.59,1
1506,local,502,10,64,16,6,500,0.00133,86.07,2
1507,local,503,100,64,16,6,500,0.00366,86.12,0
1508,local,503,100,64,16,6,500,0.00271,87.16,1
1509,local,503,100,64,16,6,500,0.000249,85.17,2
1510,local,504,1,8,32,6,500,0.00126,86.94,0
1511,local,504,1,8,32,6,500,0.00111,87.24,1
1512,local,504,1,8,32,6,500,0.00149,86.07,2
1513,local,505,10,8,32,6,500,0.00102,85.37,0
1514,local,505,10,8,32,6,500,0.00111,87.49,1
1515,local,505,10,8,32,6,500,0.00133,85.61,2
1516,local,506,100,8,32,6,500,0.00095,86.1,0
1517,local,506,100,8,32,6,500,0.00106,86.0,1
1518,local,506,100,8,32,6,500,0.0011200000000000001,86.38,2
1519,local,507,1,16,32,6,500,0.000358,84.86,0
1520,local,507,1,16,32,6,500,0.000213,84.87,1
1521,local,507,1,16,32,6,500,0.0008900000000000001,85.24,2
1522,local,508,10,16,32,6,500,0.00115,86.61,0
1523,local,508,10,16,32,6,500,0.0014299999999999998,85.23,1
1524,local,508,10,16,32,6,500,0.00115,85.24,2
1525,local,509,100,16,32,6,500,0.00188,85.88,0
1526,local,509,100,16,32,6,500,0.0014399999999999999,86.6,1
1527,local,509,100,16,32,6,500,0.0016699999999999998,85.96,2
1528,local,510,1,32,32,6,500,0.000586,84.77,0
1529,local,510,1,32,32,6,500,0.00102,85.15,1
1530,local,510,1,32,32,6,500,0.00155,87.23,2
1531,local,511,10,32,32,6,500,0.00108,85.85,0
1532,local,511,10,32,32,6,500,0.00086,86.14,1
1533,local,511,10,32,32,6,500,0.000432,85.09,2
1534,local,512,100,32,32,6,500,0.00147,86.95,0
1535,local,512,100,32,32,6,500,0.0014,85.85,1
1536,local,512,100,32,32,6,500,0.00182,86.33,2
1537,local,513,1,64,32,6,500,0.000788,85.24,0
1538,local,513,1,64,32,6,500,0.00136,86.81,1
1539,local,513,1,64,32,6,500,0.0019,86.16,2
1540,local,514,10,64,32,6,500,0.0006,86.11,0
1541,local,514,10,64,32,6,500,0.00172,85.1,1
1542,local,514,10,64,32,6,500,0.00103,86.2,2
1543,local,515,100,64,32,6,500,0.00102,85.33,0
1544,local,515,100,64,32,6,500,0.0031,85.9,1
1545,local,515,100,64,32,6,500,0.00319,85.87,2
1546,local,516,1,8,64,6,500,0.0008900000000000001,85.87,0
1547,local,516,1,8,64,6,500,0.0010400000000000001,86.31,1
1548,local,516,1,8,64,6,500,0.0010400000000000001,85.18,2
1549,local,517,10,8,64,6,500,0.0010500000000000002,86.67,0
1550,local,517,10,8,64,6,500,0.0021000000000000003,87.42,1
1551,local,517,10,8,64,6,500,0.0010500000000000002,85.39,2
1552,local,518,100,8,64,6,500,0.0015400000000000001,86.82,0
1553,local,518,100,8,64,6,500,0.0025099999999999996,86.73,1
1554,local,518,100,8,64,6,500,0.00146,86.98,2
1555,local,519,1,16,64,6,500,0.00349,86.67,0
1556,local,519,1,16,64,6,500,0.00123,85.55,1
1557,local,519,1,16,64,6,500,0.00106,85.77,2
1558,local,520,10,16,64,6,500,0.0015400000000000001,87.37,0
1559,local,520,10,16,64,6,500,0.000322,84.82,1
1560,local,520,10,16,64,6,500,0.00092,85.64,2
1561,local,521,100,16,64,6,500,0.00206,85.39,0
1562,local,521,100,16,64,6,500,0.00237,86.86,1
1563,local,521,100,16,64,6,500,0.0022,87.04,2
1564,local,522,1,32,64,6,500,0.00086,86.07,0
1565,local,522,1,32,64,6,500,0.00098,85.27,1
1566,local,522,1,32,64,6,500,0.00086,85.79,2
1567,local,523,10,32,64,6,500,0.00017,84.73,0
1568,local,523,10,32,64,6,500,0.00158,86.25,1
1569,local,523,10,32,64,6,500,0.00111,85.5,2
1570,local,524,100,32,64,6,500,0.00211,85.63,0
1571,local,524,100,32,64,6,500,0.00231,85.83,1
1572,local,524,100,32,64,6,500,0.00283,86.09,2
1573,local,525,1,64,64,6,500,0.00121,85.19,0
1574,local,525,1,64,64,6,500,0.00087,86.13,1
1575,local,525,1,64,64,6,500,0.000752,84.95,2
1576,local,526,10,64,64,6,500,0.00152,85.53,0
1577,local,526,10,64,64,6,500,0.00183,85.77,1
1578,local,526,10,64,64,6,500,0.0020499999999999997,87.02,2
1579,local,527,100,64,64,6,500,0.00539,86.55,0
1580,local,527,100,64,64,6,500,0.00249,86.31,1
1581,local,527,100,64,64,6,500,0.00643,87.16,2
1582,local,528,1,8,8,8,500,0.00133,64.09,0
1583,local,528,1,8,8,8,500,0.000161,63.41,1
1584,local,528,1,8,8,8,500,0.00127,64.58,2
1585,local,529,10,8,8,8,500,0.00135,63.8,0
1586,local,529,10,8,8,8,500,0.00103,64.0,1
1587,local,529,10,8,8,8,500,0.0011200000000000001,63.39,2
1588,local,530,100,8,8,8,500,0.0009599999999999999,63.61,0
1589,local,530,100,8,8,8,500,0.0019299999999999999,64.58,1
1590,local,530,100,8,8,8,500,0.00171,64.5,2
1591,local,531,1,16,8,8,500,0.0015400000000000001,64.42,0
1592,local,531,1,16,8,8,500,0.00159,64.92,1
1593,local,531,1,16,8,8,500,0.000547,63.42,2
1594,local,532,10,16,8,8,500,0.00116,64.03,0
1595,local,532,10,16,8,8,500,0.00141,63.75,1
1596,local,532,10,16,8,8,500,0.00146,64.83,2
1597,local,533,100,16,8,8,500,0.00138,63.74,0
1598,local,533,100,16,8,8,500,0.00164,65.19,1
1599,local,533,100,16,8,8,500,0.00204,64.21,2
1600,local,534,1,32,8,8,500,0.00132,64.79,0
1601,local,534,1,32,8,8,500,0.0014299999999999998,63.91,1
1602,local,534,1,32,8,8,500,0.0011,64.08,2
1603,local,535,10,32,8,8,500,0.00189,64.1,0
1604,local,535,10,32,8,8,500,0.00126,64.08,1
1605,local,535,10,32,8,8,500,0.00125,64.51,2
1606,local,536,100,32,8,8,500,0.00159,64.22,0
1607,local,536,100,32,8,8,500,0.0010400000000000001,64.44,1
1608,local,536,100,32,8,8,500,0.00166,64.42,2
1609,local,537,1,64,8,8,500,0.00134,63.97,0
1610,local,537,1,64,8,8,500,0.0010500000000000002,63.87,1
1611,local,537,1,64,8,8,500,0.000774,63.59,2
1612,local,538,10,64,8,8,500,0.0020800000000000003,65.4,0
1613,local,538,10,64,8,8,500,0.00166,64.54,1
1614,local,538,10,64,8,8,500,0.0014299999999999998,64.04,2
1615,local,539,100,64,8,8,500,0.00299,64.02,0
1616,local,539,100,64,8,8,500,0.00415,64.42,1
1617,local,539,100,64,8,8,500,0.00393,64.82,2
1618,local,540,1,8,16,8,500,0.00116,64.59,0
1619,local,540,1,8,16,8,500,0.00033,63.5,1
1620,local,540,1,8,16,8,500,0.001,63.91,2
1621,local,541,10,8,16,8,500,0.00134,63.8,0
1622,local,541,10,8,16,8,500,0.0011799999999999998,64.33,1
1623,local,541,10,8,16,8,500,0.00117,64.08,2
1624,local,542,100,8,16,8,500,0.00157,64.93,0
1625,local,542,100,8,16,8,500,0.0015400000000000001,64.63,1
1626,local,542,100,8,16,8,500,0.00204,64.63,2
1627,local,543,1,16,16,8,500,0.00122,64.34,0
1628,local,543,1,16,16,8,500,0.00093,63.87,1
1629,local,543,1,16,16,8,500,0.00204,63.68,2
1630,local,544,10,16,16,8,500,0.00134,65.05,0
1631,local,544,10,16,16,8,500,0.00098,64.13,1
1632,local,544,10,16,16,8,500,0.00166,65.22,2
1633,local,545,100,16,16,8,500,0.00221,64.72,0
1634,local,545,100,16,16,8,500,0.00191,64.81,1
1635,local,545,100,16,16,8,500,0.00166,63.96,2
1636,local,546,1,32,16,8,500,0.0015300000000000001,64.31,0
1637,local,546,1,32,16,8,500,0.00163,65.03,1
1638,local,546,1,32,16,8,500,0.00141,63.56,2
1639,local,547,10,32,16,8,500,0.00095,63.72,0
1640,local,547,10,32,16,8,500,0.00156,64.06,1
1641,local,547,10,32,16,8,500,0.0008900000000000001,64.26,2
1642,local,548,100,32,16,8,500,0.0016799999999999999,65.34,0
1643,local,548,100,32,16,8,500,0.00217,64.56,1
1644,local,548,100,32,16,8,500,0.0019399999999999999,64.59,2
1645,local,549,1,64,16,8,500,0.0028599999999999997,64.26,0
1646,local,549,1,64,16,8,500,0.00116,63.99,1
1647,local,549,1,64,16,8,500,0.00231,64.34,2
1648,local,550,10,64,16,8,500,0.000183,63.39,0
1649,local,550,10,64,16,8,500,0.00177,64.71,1
1650,local,550,10,64,16,8,500,0.00088,63.61,2
1651,local,551,100,64,16,8,500,0.000286,63.59,0
1652,local,551,100,64,16,8,500,0.00398,65.09,1
1653,local,551,100,64,16,8,500,0.00437,64.34,2
1654,local,552,1,8,32,8,500,0.00134,64.45,0
1655,local,552,1,8,32,8,500,0.00128,64.54,1
1656,local,552,1,8,32,8,500,0.00171,64.1,2
1657,local,553,10,8,32,8,500,0.00147,64.87,0
1658,local,553,10,8,32,8,500,0.000423,63.64,1
1659,local,553,10,8,32,8,500,0.00163,64.77,2
1660,local,554,100,8,32,8,500,0.00138,65.31,0
1661,local,554,100,8,32,8,500,0.0013700000000000001,64.8,1
1662,local,554,100,8,32,8,500,0.000847,64.75,2
1663,local,555,1,16,32,8,500,0.000846,64.2,0
1664,local,555,1,16,32,8,500,0.0016,64.73,1
1665,local,555,1,16,32,8,500,0.00128,64.96,2
1666,local,556,10,16,32,8,500,0.0015300000000000001,65.26,0
1667,local,556,10,16,32,8,500,0.0010400000000000001,64.48,1
1668,local,556,10,16,32,8,500,0.000282,63.41,2
1669,local,557,100,16,32,8,500,0.000389,63.67,0
1670,local,557,100,16,32,8,500,0.000677,63.59,1
1671,local,557,100,16,32,8,500,0.00215,64.27,2
1672,local,558,1,32,32,8,500,0.00181,64.97,0
1673,local,558,1,32,32,8,500,0.00093,63.68,1
1674,local,558,1,32,32,8,500,0.00122,64.29,2
1675,local,559,10,32,32,8,500,0.00145,64.28,0
1676,local,559,10,32,32,8,500,0.00094,63.78,1
1677,local,559,10,32,32,8,500,0.00202,63.81,2
1678,local,560,100,32,32,8,500,0.0023799999999999997,64.5,0
1679,local,560,100,32,32,8,500,0.00267,63.57,1
1680,local,560,100,32,32,8,500,0.000253,63.42,2
1681,local,561,1,64,32,8,500,0.000451,63.55,0
1682,local,561,1,64,32,8,500,0.00113,64.18,1
1683,local,561,1,64,32,8,500,0.000784,63.77,2
1684,local,562,10,64,32,8,500,0.00197,63.95,0
1685,local,562,10,64,32,8,500,0.0011899999999999999,63.66,1
1686,local,562,10,64,32,8,500,0.00273,64.17,2
1687,local,563,100,64,32,8,500,0.00145,64.14,0
1688,local,563,100,64,32,8,500,0.00466,63.83,1
1689,local,563,100,64,32,8,500,0.0031,64.36,2
1690,local,564,1,8,64,8,500,0.00177,64.41,0
1691,local,564,1,8,64,8,500,0.00117,64.6,1
1692,local,564,1,8,64,8,500,0.000549,63.6,2
1693,local,565,10,8,64,8,500,0.00155,64.2,0
1694,local,565,10,8,64,8,500,0.00133,64.7,1
1695,local,565,10,8,64,8,500,0.00156,64.92,2
1696,local,566,100,8,64,8,500,0.00163,64.58,0
1697,local,566,100,8,64,8,500,0.0016,64.62,1
1698,local,566,100,8,64,8,500,0.0014399999999999999,64.18,2
1699,local,567,1,16,64,8,500,0.00115,64.33,0
1700,local,567,1,16,64,8,500,0.0011,64.27,1
1701,local,567,1,16,64,8,500,0.00149,64.72,2
1702,local,568,10,16,64,8,500,0.00219,64.13,0
1703,local,568,10,16,64,8,500,0.000731,63.69,1
1704,local,568,10,16,64,8,500,0.00146,64.83,2
1705,local,569,100,16,64,8,500,0.00046,63.7,0
1706,local,569,100,16,64,8,500,0.00229,64.59,1
1707,local,569,100,16,64,8,500,0.00207,63.8,2
1708,local,570,1,32,64,8,500,0.00197,64.73,0
1709,local,570,1,32,64,8,500,0.00132,64.36,1
1710,local,570,1,32,64,8,500,0.0011899999999999999,64.01,2
1711,local,571,10,32,64,8,500,0.000172,63.41,0
1712,local,571,10,32,64,8,500,0.0017800000000000001,64.13,1
1713,local,571,10,32,64,8,500,0.00114,63.96,2
1714,local,572,100,32,64,8,500,0.00267,64.28,0
1715,local,572,100,32,64,8,500,0.00138,63.91,1
1716,local,572,100,32,64,8,500,0.00209,63.65,2
1717,local,573,1,64,64,8,500,0.0011799999999999998,63.81,0
1718,local,573,1,64,64,8,500,0.0012,63.81,1
1719,local,573,1,64,64,8,500,0.00209,64.55,2
1720,local,574,10,64,64,8,500,0.00188,64.59,0
1721,local,574,10,64,64,8,500,0.00261,64.83,1
1722,local,574,10,64,64,8,500,0.00172,64.21,2
1723,local,575,100,64,64,8,500,0.00458,64.65,0
1724,local,575,100,64,64,8,500,0.00531,65.08,1
1725,local,575,100,64,64,8,500,0.0072699999999999996,64.54,2
